IDEN,Prediction,CLAY,CLAY_IR,SEP,SD,RPD,RER
68.1,Set2_ilr,16.8007867911069,13.6561635438683,0.805296807759727,13.7279583972519,17.0470791203581,95.9341373780536
387,Set2_ilr,30.256548562837,28.549863183399,0.805296807759727,13.7279583972519,17.0470791203581,95.9341373780536
615,Set2_ilr,54.5747988346587,53.1425130192396,0.805296807759727,13.7279583972519,17.0470791203581,95.9341373780536
626,Set2_ilr,13.9443195902197,25.7517167291789,0.805296807759727,13.7279583972519,17.0470791203581,95.9341373780536
676,Set2_ilr,58.5063459831358,55.7285722540573,0.805296807759727,13.7279583972519,17.0470791203581,95.9341373780536
682,Set2_ilr,66.8467943971714,64.7247744791386,0.805296807759727,13.7279583972519,17.0470791203581,95.9341373780536
687,Set2_ilr,45.1224707934812,44.3418438298593,0.805296807759727,13.7279583972519,17.0470791203581,95.9341373780536
2233,Set2_ilr,6.98901172659989,10.2408744390059,0.805296807759727,13.7279583972519,17.0470791203581,95.9341373780536
2257,Set2_ilr,15.7547260676246,15.7809376034798,0.805296807759727,13.7279583972519,17.0470791203581,95.9341373780536
2265,Set2_ilr,13.3677757535289,10.426868559373,0.805296807759727,13.7279583972519,17.0470791203581,95.9341373780536
2284,Set2_ilr,7.98228278898095,8.69083032060994,0.805296807759727,13.7279583972519,17.0470791203581,95.9341373780536
2350,Set2_ilr,11.2580168101481,21.6400457528253,0.805296807759727,13.7279583972519,17.0470791203581,95.9341373780536
29,Set2_ilr,25.0090081297326,21.8453053992621,0.805296807759727,13.7279583972519,17.0470791203581,95.9341373780536
32,Set2_ilr,10.5853740740853,13.5180008701514,0.805296807759727,13.7279583972519,17.0470791203581,95.9341373780536
50,Set2_ilr,45.8604365137028,42.6059129776552,0.805296807759727,13.7279583972519,17.0470791203581,95.9341373780536
53,Set2_ilr,6.36356119428519,8.43223407697893,0.805296807759727,13.7279583972519,17.0470791203581,95.9341373780536
99,Set2_ilr,7.74484228953908,7.01000681082046,0.805296807759727,13.7279583972519,17.0470791203581,95.9341373780536
102,Set2_ilr,7.53284961378058,8.00472425987989,0.805296807759727,13.7279583972519,17.0470791203581,95.9341373780536
126,Set2_ilr,24.7567720010216,23.9706531045336,0.805296807759727,13.7279583972519,17.0470791203581,95.9341373780536
129,Set2_ilr,16.8499950865684,15.0561004928917,0.805296807759727,13.7279583972519,17.0470791203581,95.9341373780536
